id,time,activity,appCat.values,call,circumplex.values,mood,screen,sms
AS14.13,2014-02-22,0.41819435,24.052053,1.0,0.6,7.0,37.993744,0.0
AS14.13,2014-02-23,0.38301465,41.011787,1.0,0.625,7.5,73.33454,0.0
AS14.13,2014-02-24,0.5112975,27.691952,1.0,1.0,7.5,48.95447,0.0
AS14.13,2014-02-26,0.46934807,33.024204,1.0,0.75,7.0,61.43587,1.0
AS14.13,2014-02-27,0.3605607,32.973938,1.0,0.75,7.0,52.301815,1.0
AS14.13,2014-02-28,0.54384273,57.84873,1.0,1.0,7.0,102.16279,1.0
AS14.13,2014-03-01,0.3916318,23.735235,1.0,0.875,6.5,33.73295,0.0
AS14.13,2014-03-02,0.30328086,26.75997,1.0,0.3,7.0,35.845757,0.0
AS14.13,2014-03-03,0.38230821,29.358677,1.0,0.0,5.75,49.857193,1.0
AS14.13,2014-03-04,0.23011789,29.84834,0.0,0.4,6.6,106.56967,1.0
AS14.13,2014-03-05,0.38173428,34.42844,1.0,0.4,7.2,48.387527,1.0
AS14.13,2014-03-06,0.28412622,82.506065,1.0,0.4,7.0,124.544395,1.0
AS14.13,2014-03-07,0.34538737,38.273296,1.0,0.7,7.0,54.71438,0.0
AS14.13,2014-03-11,0.32834727,33.52341,1.0,0.375,7.75,53.35397,0.0
AS14.13,2014-03-13,0.3625992,39.174484,1.0,-0.5,7.0,83.48247,0.0
AS14.13,2014-03-14,0.29960683,41.582645,0.0,0.8,7.8,42.39649,1.0
AS14.13,2014-03-15,0.31928706,43.376163,1.0,0.3,7.0,37.98886,1.0
AS14.13,2014-03-16,0.3784666,39.74951,1.0,-0.4,6.4,83.40515,0.0
AS14.13,2014-03-17,0.4797804,23.90846,0.0,0.4,6.6,32.110367,0.0
AS14.13,2014-03-18,0.38146043,76.872505,1.0,0.3,7.0,29.241638,0.0
AS14.13,2014-03-19,0.34415585,78.751175,0.0,0.5,7.8,118.47191,0.0
AS14.13,2014-03-20,0.2875174,35.031334,1.0,0.5,6.4,47.598923,0.0
AS14.13,2014-03-21,0.08464871,67.57177,0.0,0.6,6.4,91.04578,1.0
AS14.13,2014-03-22,0.0939735,42.16673,1.0,1.5,8.4,76.09973,0.0
AS14.13,2014-03-23,0.119162634,37.42067,1.0,1.3,7.4,62.16453,1.0
AS14.13,2014-03-24,0.30741298,31.39842,1.0,1.4,8.8,52.090965,1.0
AS14.13,2014-03-25,0.098568484,38.772205,1.0,1.5,7.6,48.80532,0.0
AS14.13,2014-03-26,0.30365512,34.468346,1.0,0.0,8.4,58.483406,1.0
AS14.13,2014-03-27,0.108094126,48.857296,1.0,-0.1,7.4,75.79649,1.0
AS14.13,2014-03-28,0.33558375,32.324966,1.0,0.1,7.6,75.9397,1.0
AS14.13,2014-03-29,0.3700854,36.524097,1.0,-0.4,7.2,60.4077,0.0
AS14.13,2014-03-30,0.11063152,43.141827,1.0,0.1,6.2,73.23049,0.0
AS14.13,2014-03-31,0.29222688,23.630363,1.0,-0.3,7.0,38.42262,0.0
AS14.13,2014-04-01,0.43874836,48.78323,1.0,-0.25,7.5,43.571487,1.0
AS14.13,2014-04-02,0.37120795,63.896442,0.0,-0.1,7.4,41.231564,0.0
AS14.13,2014-04-03,0.30396613,42.582897,1.0,0.3,7.6,54.191914,1.0
AS14.13,2014-04-04,0.19674227,36.86068,0.0,0.2,7.8,50.317474,1.0
AS14.13,2014-04-05,0.15646127,49.797287,1.0,0.5,6.8,80.376305,1.0
AS14.13,2014-04-06,0.32032102,40.416832,1.0,0.5,6.25,69.3799,1.0
AS14.13,2014-04-07,0.30800465,73.62709,1.0,0.3,7.4,86.32668,1.0
AS14.13,2014-04-08,0.12433551,35.889347,1.0,1.1,8.2,55.238743,0.0
AS14.13,2014-04-09,0.19026515,42.03673,1.0,0.5,7.8,67.76261,1.0
AS14.13,2014-04-10,0.3092114,42.548992,1.0,0.8,7.6,69.72819,1.0
AS14.13,2014-04-11,0.46870777,18.358904,1.0,0.9,6.8,25.295572,1.0
AS14.13,2014-04-12,0.095499195,30.492907,1.0,0.8,6.8,69.94879,1.0
AS14.13,2014-04-13,0.15134068,35.683952,1.0,0.5,6.6,54.708954,1.0
AS14.13,2014-04-14,0.26101854,21.46352,1.0,0.2,6.8,30.698982,1.0
AS14.13,2014-04-15,0.36993456,32.760094,1.0,-0.3,6.0,43.390995,1.0
AS14.13,2014-04-16,0.33828282,20.904833,1.0,0.25,6.0,31.632572,0.0
AS14.13,2014-04-17,0.041411053,61.998882,1.0,-0.1,6.4,125.19712,1.0
AS14.13,2014-04-18,0.11818182,10.77438,1.0,-1.0,3.5,26.786894,0.0
AS14.13,2014-04-19,0.2408506,37.445522,1.0,0.2,7.2,67.25035,0.0
AS14.13,2014-04-20,0.2621849,39.82151,1.0,-0.5,6.6,34.709583,1.0
AS14.13,2014-04-21,0.15710177,61.449257,1.0,-0.2,7.4,95.93215,1.0
AS14.13,2014-04-22,0.27103525,32.88863,0.0,-0.25,5.75,52.42675,1.0
AS14.13,2014-04-23,0.43857336,14.5558,1.0,0.1,7.4,24.214647,1.0
AS14.13,2014-04-24,0.4378101,22.090471,1.0,1.0,7.6666665,154.6344,0.0
AS14.13,2014-04-25,0.44056883,27.916468,1.0,0.5,7.75,59.48043,1.0
AS14.13,2014-04-26,0.16949476,35.088295,0.0,-0.1,8.8,80.2103,0.0
AS14.13,2014-04-27,0.26493466,43.54637,0.0,0.5,8.0,93.20017,0.0
AS14.13,2014-04-28,0.29876843,40.699703,1.0,-0.33333334,8.166667,94.86106,0.0
AS14.13,2014-04-29,0.32500288,31.067703,0.0,0.0,8.5,56.071156,0.0
AS14.13,2014-04-30,0.2936714,32.6486,0.0,-0.083333336,7.8333335,52.604385,0.0
AS14.13,2014-05-01,0.14677763,33.448956,1.0,0.5,8.333333,57.003735,0.0
AS14.13,2014-05-02,0.22384323,38.568356,0.0,-0.3,8.0,69.207634,0.0
AS14.13,2014-05-03,0.09184727,5.557,1.0,0.125,7.25,4.6271334,1.0
AS14.13,2014-05-04,0.08377318,24.763308,1.0,0.0,8.0,84.577515,0.0
AS14.14,2014-02-17,0.09069994,46.253197,1.0,-0.33333334,7.0,117.02061,1.0
AS14.14,2014-02-18,0.045328178,29.627535,1.0,-0.11111111,7.25,63.559067,1.0
AS14.14,2014-02-19,0.093977876,25.22109,1.0,-0.1,7.0,113.16103,0.0
AS14.14,2014-02-20,0.05427814,23.115017,1.0,0.25,7.5,80.70858,1.0
AS14.14,2014-02-21,0.062171746,25.65445,1.0,-0.7,5.2,60.0789,1.0
AS14.14,2014-02-22,0.054496303,37.532623,1.0,0.3,6.4,127.92219,1.0
AS14.14,2014-02-23,0.02181165,18.138577,1.0,0.5,7.0,78.26223,0.0
AS14.14,2014-02-24,0.030052304,33.29915,1.0,0.22222222,7.6,69.98961,0.0
AS14.14,2014-02-25,0.02673611,26.711527,1.0,0.2,7.2,60.66351,1.0
AS14.14,2014-02-26,0.007986112,21.12655,1.0,0.5,7.4,72.91843,1.0
AS14.14,2014-02-27,0.04450888,15.693361,1.0,0.5,7.0,64.60087,1.0
AS14.14,2014-02-28,0.051041666,17.945858,1.0,0.3,6.2,47.50375,1.0
AS14.14,2014-03-02,0.04213644,19.09812,1.0,0.7,6.6,55.412796,1.0
AS14.14,2014-03-03,0.01122967,26.87222,1.0,0.2,6.8,113.46273,1.0
AS14.14,2014-03-04,0.011447603,15.320964,1.0,0.4,7.2,55.41775,1.0
AS14.14,2014-03-05,0.045962807,18.115034,1.0,0.625,7.0,185.39857,1.0
AS14.14,2014-03-06,0.0027354336,20.371876,1.0,0.9,7.0,54.919487,1.0
AS14.14,2014-03-07,0.06439945,17.840963,1.0,0.5714286,6.2,90.13628,1.0
AS14.14,2014-03-10,0.098223306,22.354471,1.0,0.22222222,6.6,127.30614,1.0
AS14.14,2014-03-13,0.018571816,24.702833,1.0,0.2,7.0,54.494583,1.0
AS14.14,2014-03-14,0.035684247,26.934156,1.0,0.7,7.4,98.69871,1.0
AS14.14,2014-03-15,0.21251956,20.417229,1.0,1.0,7.0,31.575518,0.0
AS14.14,2014-03-16,0.047362752,28.57615,1.0,-0.16666667,6.8333335,56.324955,0.0
AS14.14,2014-03-18,0.03904774,30.296967,1.0,0.6666667,6.75,124.12747,1.0
AS14.14,2014-03-19,0.09147694,24.856153,1.0,0.7,7.8,91.81938,1.0
AS14.14,2014-03-20,0.046384856,32.539474,1.0,0.5,7.0,93.28325,1.0
AS14.14,2014-03-21,0.17338556,27.104641,1.0,-0.1,6.4,57.10271,0.0
AS14.14,2014-03-22,0.09600047,28.438864,1.0,-0.3,5.8,63.083336,0.0
AS14.14,2014-03-23,0.066436656,27.227613,0.0,-0.2,6.0,50.226555,1.0
AS14.14,2014-03-24,0.08183478,31.148157,0.0,-0.375,6.5,63.687405,0.0
AS14.14,2014-03-25,0.086944096,29.247818,1.0,-0.125,5.75,74.744865,1.0
AS14.14,2014-03-26,0.13618337,22.410772,1.0,0.4,7.0,53.65505,1.0
AS14.14,2014-03-27,0.080246866,30.702885,1.0,-0.1,6.6,70.9161,0.0
AS14.14,2014-03-28,0.069684,36.690086,1.0,0.1,6.2,64.92133,0.0
AS14.14,2014-03-29,0.16564287,23.909575,1.0,0.5,8.0,37.10008,1.0
AS14.14,2014-03-30,0.009551822,323.59897,1.0,0.0,6.5,55.54725,0.0
AS14.14,2014-03-31,0.046555176,37.50897,1.0,0.25,6.75,51.550217,1.0
AS14.14,2014-04-01,0.052005567,10.238595,1.0,0.2,6.2,20.518286,0.0
AS14.14,2014-04-02,0.0634875,35.223743,1.0,0.0,7.0,24.37103,0.0
AS14.14,2014-04-03,0.06938709,27.049719,1.0,0.25,7.3333335,59.316475,0.0
AS14.14,2014-04-04,0.0038194444,13.958409,1.0,0.0,7.5,30.7541,0.0
AS14.14,2014-04-05,0.016678438,35.05152,1.0,-0.5,7.4,41.27497,0.0
AS14.14,2014-04-06,0.029015236,115.45535,1.0,0.0,7.4,31.584675,0.0
AS14.14,2014-04-07,0.008827358,12.211844,1.0,0.4,7.0,28.966526,1.0
AS14.14,2014-04-08,0.039592087,898.6393,1.0,0.3,6.8,18.869041,0.0
AS14.14,2014-04-09,0.117086835,25.334349,1.0,0.6666667,8.0,52.302,0.0
AS14.14,2014-04-10,0.052010804,28.026148,1.0,0.33333334,6.6666665,36.80352,0.0
AS14.14,2014-04-11,0.026137955,125.507164,1.0,1.0,7.75,23.03925,0.0
AS14.14,2014-04-12,0.06368182,11.5921,1.0,0.5,7.5,19.331167,0.0
AS14.14,2014-04-13,0.0,14.8475,1.0,0.0,0.0,14.8615,0.0
AS14.14,2014-04-14,0.006666667,149.90062,1.0,0.5,7.5,29.798,0.0
AS14.14,2014-04-15,0.001807996,103.13458,1.0,-0.33333334,6.0,20.112625,0.0
AS14.14,2014-04-16,0.058520075,125.74042,1.0,0.375,6.0,24.7662,0.0
AS14.14,2014-04-17,0.053160015,231.37056,1.0,0.2,6.2,32.05636,1.0
AS14.14,2014-04-18,0.020833334,14.218166,1.0,-0.5,6.5,35.568333,0.0
AS14.14,2014-04-19,0.001739029,9.940308,1.0,0.625,6.75,25.8986,1.0
AS14.14,2014-04-20,0.007997783,23.969639,1.0,-0.25,7.5,61.659786,1.0
AS14.14,2014-04-21,0.042127836,65.873886,1.0,0.625,7.0,35.109825,0.0
AS14.14,2014-04-22,0.0076325457,38.61422,1.0,0.1,7.0,27.996962,1.0
AS14.14,2014-04-23,0.0446663,15.025489,1.0,-0.33333334,7.0,28.588,0.0
AS14.14,2014-04-24,0.064705886,16.288895,1.0,0.6666667,7.3333335,34.456276,0.0
AS14.14,2014-04-25,0.0059056957,50.402275,1.0,1.1,8.0,38.365715,0.0
AS14.14,2014-04-26,0.13349754,726.6705,1.0,0.0,8.0,26.351286,1.0
AS14.14,2014-04-27,0.003125,19.946774,1.0,0.5,7.6666665,73.19017,0.0
AS14.14,2014-04-28,0.0,14.0115,1.0,0.0,0.0,18.866,0.0
AS14.14,2014-04-29,0.0037037036,12.452158,0.0,0.0,0.0,28.4185,1.0
AS14.14,2014-04-30,0.056746032,11.4652,0.0,1.0,7.0,19.115334,1.0
AS14.14,2014-05-01,0.08296407,20.216764,1.0,0.25,6.0,37.851124,1.0
AS14.14,2014-05-02,0.0125,9.976767,1.0,0.6666667,6.6666665,22.174461,0.0
AS14.14,2014-05-03,0.0038194444,15.420978,1.0,0.6,6.8,34.7097,0.0
AS14.14,2014-05-04,0.00069444446,12.210551,1.0,0.4,6.8,23.6092,0.0
AS14.14,2014-05-05,0.0064935065,284.40494,1.0,0.0,7.0,39.9662,0.0
AS14.15,2014-02-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.15,2014-02-18,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.15,2014-02-19,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.15,2014-02-20,0.18148926,33.25732,1.0,0.75,8.0,93.705376,1.0
AS14.15,2014-02-21,0.10126488,31.103981,1.0,0.1,7.4,104.56783,1.0
AS14.15,2014-02-22,0.14313397,36.321537,1.0,0.375,6.5,70.22084,1.0
AS14.15,2014-02-23,0.15529914,84.07757,1.0,0.125,7.75,96.61167,1.0
AS14.15,2014-02-24,0.044557393,24.500296,1.0,0.2,7.0,31.969526,1.0
AS14.15,2014-02-25,0.03861044,45.493786,1.0,0.0,6.6,169.92352,1.0
AS14.15,2014-02-26,0.09109606,31.84404,1.0,0.4,6.4,95.15408,1.0
AS14.15,2014-02-27,0.08074792,21.16472,1.0,-0.125,6.5,50.748272,1.0
AS14.15,2014-03-01,0.10531603,29.72359,1.0,0.4,7.2,100.67512,1.0
AS14.15,2014-03-03,0.12178448,40.247986,1.0,0.0,6.5,93.03258,0.0
AS14.15,2014-03-04,0.07372682,39.03005,1.0,-0.125,6.25,99.643524,1.0
AS14.15,2014-03-05,0.1561123,32.449825,1.0,-0.375,7.5,70.94662,0.0
AS14.15,2014-03-06,0.027631579,29.17673,1.0,0.0,6.8,58.087643,0.0
AS14.15,2014-03-07,0.090625,30.808796,1.0,0.2,7.4,103.07007,1.0
AS14.15,2014-03-08,0.12770166,39.665413,1.0,0.625,8.25,136.8087,0.0
AS14.15,2014-03-09,0.07593836,24.736744,1.0,-0.25,6.5,85.440544,1.0
AS14.15,2014-03-10,0.08576389,30.599298,1.0,-0.6,6.0,79.8596,0.0
AS14.15,2014-03-11,0.055208333,34.489666,1.0,-0.25,6.25,86.1075,0.0
AS14.15,2014-03-12,0.17103566,42.316795,1.0,0.75,7.0,86.4371,1.0
AS14.15,2014-03-13,0.022195734,22.278696,1.0,0.4,7.4,53.29792,0.0
AS14.15,2014-03-14,0.12131769,34.077785,1.0,0.125,6.5,81.015335,1.0
AS14.15,2014-03-15,0.08296315,18.308666,1.0,0.625,6.75,55.00567,1.0
AS14.15,2014-03-16,0.108529516,48.63384,1.0,-0.16666667,6.1666665,100.92941,1.0
AS14.15,2014-03-17,0.0,3.322,1.0,0.0,6.4,0.69499993,0.0
AS14.15,2014-03-18,0.118737146,41.82371,1.0,0.8,7.2,178.5905,1.0
AS14.15,2014-03-19,0.05925926,84.48278,1.0,0.7,7.4,266.64597,0.0
AS14.15,2014-03-20,0.029761905,65.32705,1.0,0.8,7.0,163.32712,1.0
AS14.15,2014-03-21,0.069223985,29.311375,1.0,0.5,7.0,63.086155,0.0
AS14.15,2014-03-22,0.07105919,27.576,0.0,0.3,7.0,51.22757,0.0
AS14.15,2014-03-23,0.14492753,93.73517,0.0,0.6,7.0,187.48067,1.0
AS14.15,2014-03-24,0.0,20.405874,0.0,0.9,7.0,54.4325,0.0
AS14.15,2014-03-25,0.004310345,49.815895,1.0,0.9,7.0,180.60013,0.0
AS14.15,2014-03-26,0.22685185,50.47097,1.0,1.1,7.2,291.09842,1.0
AS14.15,2014-03-27,0.0,49.808,1.0,1.0,7.0,0.46200013,0.0
AS14.15,2014-03-28,0.042063493,56.377068,1.0,1.1,7.2,158.3145,0.0
AS14.15,2014-03-29,0.32595238,13.883928,1.0,-0.2,7.0,48.6755,1.0
AS14.15,2014-03-30,0.252877,33.476437,1.0,0.1,7.4,118.95389,1.0
AS14.15,2014-03-31,0.0,0.0,1.0,0.6,7.2,0.0,1.0
AS14.15,2014-04-01,0.2718254,28.421638,1.0,0.8,7.2,96.23187,1.0
AS14.15,2014-04-02,0.18948413,39.548904,1.0,0.9,7.2,166.1307,1.0
AS14.15,2014-04-03,0.0,0.0,1.0,0.8,7.2,0.0,0.0
AS14.15,2014-04-04,0.16338025,29.434837,1.0,0.8,7.2,56.933308,0.0
AS14.15,2014-04-05,0.13815789,8.467334,1.0,1.0,7.8,8.4713335,1.0
AS14.15,2014-04-06,0.0065789474,23.532667,1.0,-0.1,6.2,105.9365,1.0
AS14.15,2014-04-07,0.10675837,25.8691,1.0,0.4,6.8,64.68875,1.0
AS14.15,2014-04-08,0.0,0.0,1.0,0.4,6.8,0.0,1.0
AS14.15,2014-04-09,0.00877193,0.0,1.0,0.5,7.0,0.0,1.0
AS14.15,2014-04-10,0.007894737,37.3,1.0,0.6666667,7.2,162.06676,0.0
AS14.15,2014-04-11,0.035714287,56.768856,1.0,0.6,7.0,158.9958,1.0
AS14.15,2014-04-12,0.09709822,83.25392,1.0,1.0,7.4,309.24185,1.0
AS14.15,2014-04-13,0.0,0.0,1.0,1.5,7.0,0.0,1.0
AS14.15,2014-04-14,0.084876545,53.863876,1.0,1.0,7.0,241.35017,1.0
AS14.15,2014-04-15,0.0,0.0,1.0,0.4,7.0,0.0,0.0
AS14.15,2014-04-16,0.123900466,61.736652,1.0,0.6,7.0,156.189,0.0
AS14.15,2014-04-17,0.091145836,37.567215,1.0,0.0,6.4,146.22838,0.0
AS14.15,2014-04-18,0.26051375,33.916214,1.0,-0.2,6.0,203.54985,1.0
AS14.15,2014-04-19,0.03125,73.87013,0.0,0.3,7.0,90.4944,1.0
AS14.15,2014-04-20,0.0,0.0,1.0,0.44444445,7.0,0.0,0.0
AS14.15,2014-04-21,0.03125,77.66433,1.0,0.4,7.2,322.26926,0.0
AS14.15,2014-04-22,0.0,0.0,1.0,0.5,7.0,0.0,0.0
AS14.15,2014-04-23,0.28125,31.253532,1.0,1.0,7.0,156.27966,0.0
AS14.15,2014-04-24,0.0625,38.15606,0.0,1.4444444,7.0,179.90257,1.0
AS14.15,2014-04-25,0.0,33.048,1.0,1.0,7.0,72.019,1.0
AS14.15,2014-04-26,0.013888889,29.299389,1.0,-0.1,6.2,112.93567,1.0
AS14.15,2014-04-27,0.14930555,90.61778,1.0,0.6666667,7.0,625.536,0.0
AS14.15,2014-04-28,0.07,126.62943,1.0,0.7,7.0,482.727,0.0
AS14.15,2014-04-29,0.04,111.7078,1.0,0.71428573,7.0,18.384666,0.0
AS14.15,2014-04-30,0.13636364,46.760857,1.0,0.5,6.0,193.601,0.0
AS14.15,2014-05-01,0.0,59.655,1.0,-0.11111111,6.6,59.667,0.0
AS14.15,2014-05-02,0.0,0.0,1.0,0.33333334,7.0,0.0,0.0
AS14.15,2014-05-03,0.071428575,26.586727,1.0,0.2,6.8,97.5045,1.0
AS14.15,2014-05-04,0.0,0.0,1.0,0.2,7.0,0.0,1.0
AS14.15,2014-05-05,0.0,29.014,1.0,0.875,7.0,86.056,1.0
AS14.15,2014-05-06,0.3436853,43.82893,1.0,0.2,6.8,236.93372,1.0
AS14.15,2014-05-07,0.0,0.0,1.0,0.3,7.0,0.0,0.0
AS14.15,2014-05-08,0.0,0.0,1.0,0.75,7.0,0.0,1.0
AS14.16,2014-02-17,0.0,0.0,1.0,0.0,6.75,0.0,0.0
AS14.16,2014-02-20,0.0,0.0,1.0,0.125,6.75,0.0,1.0
AS14.16,2014-02-21,0.0,0.0,1.0,0.0,6.4,0.0,1.0
AS14.16,2014-02-22,0.0,0.0,1.0,0.0,6.4,0.0,1.0
AS14.16,2014-02-24,0.0,0.0,1.0,0.0,6.6,0.0,0.0
AS14.16,2014-02-25,0.0,0.0,1.0,0.5,6.6,0.0,1.0
AS14.16,2014-02-26,0.0,0.0,1.0,1.0,7.75,0.0,0.0
AS14.16,2014-02-27,0.068216175,39.542637,1.0,-0.1,7.0,149.99466,0.0
AS14.16,2014-02-28,0.06502445,33.457535,1.0,0.4,7.4,130.32149,1.0
AS14.16,2014-03-01,0.10020306,36.75134,1.0,0.3,6.8,124.98771,1.0
AS14.16,2014-03-02,0.08589519,199.65738,1.0,0.2,6.8,103.73874,1.0
AS14.16,2014-03-03,0.081515916,27.864288,1.0,-0.1,6.0,85.94758,0.0
AS14.16,2014-03-04,0.07688395,47.728657,1.0,0.7,7.2,153.86128,1.0
AS14.16,2014-03-06,0.21578448,115.347015,1.0,1.0,8.0,81.78913,0.0
AS14.16,2014-03-07,0.032867156,49.495964,1.0,0.8,8.0,203.709,1.0
AS14.16,2014-03-08,0.0939812,37.285698,0.0,-0.1,6.4,140.31343,1.0
AS14.16,2014-03-09,0.10722584,33.039364,1.0,0.75,7.25,72.92456,0.0
AS14.16,2014-03-10,0.09609129,28.430151,1.0,0.2,6.2,87.62867,1.0
AS14.16,2014-03-11,0.07687226,49.966003,1.0,-0.2,5.8,122.19838,1.0
AS14.16,2014-03-12,0.11031264,40.723015,1.0,0.3,6.6,81.90171,1.0
AS14.16,2014-03-13,0.2841227,14.5965,1.0,0.5,8.0,22.923222,0.0
AS14.16,2014-03-14,0.07877715,9.181,1.0,0.11111111,7.4,46.041,1.0
AS14.16,2014-03-15,0.160014,12.12105,1.0,0.6,6.4,34.712215,1.0
AS14.16,2014-03-16,0.0974598,11.351156,0.0,-0.22222222,6.6,33.15382,1.0
AS14.16,2014-03-17,0.060714286,29.722334,0.0,0.0,7.2,79.367,0.0
AS14.16,2014-03-18,0.05391191,14.526,1.0,0.5,6.6,29.12263,1.0
AS14.16,2014-03-19,0.0056277057,8.982125,0.0,0.3,6.4,8.785666,0.0
AS14.16,2014-03-20,0.043838225,13.965487,1.0,0.5,5.6666665,29.487356,1.0
AS14.16,2014-03-21,0.06056036,12.794286,1.0,1.0,6.8,25.91191,0.0
AS14.16,2014-03-22,0.06677041,19.7938,1.0,0.625,6.5,231.1582,1.0
AS14.16,2014-03-23,0.06845238,20.704815,1.0,0.44444445,7.0,72.6354,1.0
AS14.16,2014-03-24,0.10731288,12.336,1.0,0.4,6.4,30.601267,0.0
AS14.16,2014-03-25,0.087166235,13.014409,0.0,0.6,6.0,40.53756,1.0
AS14.16,2014-03-26,0.090625,30.701174,0.0,0.22222222,5.6,315.73914,1.0
AS14.16,2014-03-27,0.29509938,227.48914,1.0,0.125,6.0,265.66833,1.0
AS14.16,2014-03-28,0.08746898,13.623474,1.0,0.0,6.5,25.9567,1.0
AS14.16,2014-03-29,0.25250426,8.029392,1.0,0.0,6.0,22.784445,1.0
AS14.16,2014-03-30,0.052733447,43.263096,1.0,0.625,5.4,53.911,0.0
AS14.16,2014-03-31,0.13474031,6.6884546,1.0,0.0,6.0,12.2995,1.0
AS14.16,2014-04-01,0.31343943,12.334678,0.0,0.1,5.8,147.3554,1.0
AS14.16,2014-04-02,0.030474212,7.569667,1.0,0.33333334,6.4,960.5031,0.0
AS14.16,2014-04-03,0.012361111,16.94574,1.0,-0.14285715,6.25,34.70475,0.0
AS14.16,2014-04-04,0.14407061,36.818275,1.0,0.3,6.2,123.486,1.0
AS14.16,2014-04-05,0.08748918,16.121094,1.0,0.5,7.0,18.396818,0.0
AS14.16,2014-04-06,0.1998775,17.31724,0.0,0.0,6.75,66.910164,0.0
AS14.16,2014-04-07,0.0864169,14.348627,1.0,0.4,7.0,138.37544,1.0
AS14.16,2014-04-08,0.0398968,2.31025,1.0,0.5714286,6.4,2.425,1.0
AS14.16,2014-04-09,0.24015662,6.245143,1.0,0.25,7.2,638.3244,0.0
AS14.16,2014-04-10,0.12938865,19.805635,1.0,0.6,6.6,64.100945,1.0
AS14.16,2014-04-11,0.039573643,16.307026,1.0,1.0,7.0,22.430187,0.0
AS14.16,2014-04-12,0.0,19.42,1.0,1.1666666,7.0,19.431,0.0
AS14.16,2014-04-13,0.045454547,6.2373333,1.0,0.25,6.4,9.360084,1.0
AS14.16,2014-04-14,0.03414352,8.37542,1.0,0.8888889,7.0,12.652312,0.0
AS14.16,2014-04-15,0.05,23.355556,1.0,0.5555556,6.6,4.134,1.0
AS14.16,2014-04-16,0.13797665,15.326456,1.0,1.1428572,7.25,37.127735,1.0
AS14.16,2014-04-17,0.14644478,13.102206,1.0,0.11111111,7.0,40.519,0.0
AS14.16,2014-04-18,0.009735044,33.779255,1.0,0.5,6.8,70.97366,1.0
AS14.16,2014-04-19,0.18405797,0.0,1.0,1.4285715,7.2,0.0,1.0
AS14.16,2014-04-20,0.0,0.0,1.0,1.1666666,7.0,0.0,1.0
AS14.16,2014-04-21,0.0091973245,25.808567,1.0,1.0,7.25,46.203564,1.0
AS14.16,2014-04-22,0.05494394,18.399939,0.0,0.8,6.6,32.45682,1.0
AS14.16,2014-04-23,0.08201416,18.26011,1.0,0.8333333,7.25,54.114376,1.0
AS14.16,2014-04-24,0.013731061,31.922571,1.0,-0.2,5.4,237.942,1.0
AS14.16,2014-04-25,0.08522727,6.802727,1.0,0.8,7.2,15.167954,1.0
AS14.16,2014-04-26,0.3549107,13.8815,1.0,0.71428573,6.75,55.543,1.0
AS14.16,2014-04-27,0.121767,9.942223,1.0,0.33333334,7.2,22.389166,0.0
AS14.16,2014-04-28,0.18809524,20.8918,1.0,1.0,8.0,52.34625,1.0
AS14.16,2014-04-29,0.035926502,19.487505,1.0,0.25,7.0,37.80909,1.0
AS14.16,2014-04-30,0.039666466,29.91853,1.0,0.625,7.0,147.3508,0.0
AS14.16,2014-05-01,0.104453266,8.360467,1.0,0.33333334,7.0,31.39375,1.0
AS14.16,2014-05-02,0.10067571,17.860193,1.0,1.5,8.0,42.248272,0.0
AS14.16,2014-05-03,0.02600033,30.874609,1.0,0.0,0.0,83.6358,1.0
AS14.16,2014-05-04,0.096359424,22.485462,1.0,0.5,7.0,38.449276,1.0
AS14.16,2014-05-05,0.012931035,67.91314,1.0,1.25,7.3333335,316.972,0.0
AS14.17,2014-02-17,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-18,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.17,2014-02-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.17,2014-02-21,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-22,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-23,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-24,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-25,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-26,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-02-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AS14.17,2014-03-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0
AS14.17,2014-03-02,0.0,0.0,1.0,0.0,0.0,0.0,1.0
AS14.17,2014-03-04,0.0,0.0,1.0,1.0,7.0,0.0,0.0
AS14.17,2014-03-05,0.0,0.0,1.0,1.0,8.0,0.0,1.0
AS14.17,2014-03-06,0.0,0.0,1.0,0.625,7.25,0.0,1.0
AS14.17,2014-03-07,0.0,0.0,1.0,0.875,7.5,0.0,0.0
AS14.17,2014-03-08,0.0,0.0,0.0,0.6,7.6,0.0,1.0
AS14.17,2014-03-09,0.153125,19.048,1.0,0.9,7.2,73.15975,1.0
AS14.17,2014-03-10,0.078819446,17.856236,1.0,0.6666667,7.3333335,46.695328,1.0
